gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
637450545	199	38	189	SUPERFAMILY	SSF81568	IPR003757	Photosystem I PsaL, reaction centre subunit XI	GO:0009522|GO:0009538|GO:0015979
637450546	37	3	36	SUPERFAMILY	SSF81540	IPR001302	Photosystem I PsaI, reaction centre subunit VIII	GO:0009522|GO:0015979
637450548	320	4	263	SUPERFAMILY	SSF53448			
637450549	742	567	576	ProSitePatterns	PS00419	IPR020586	Photosystem I PsaA/PsaB, conserved site	
637450549	742	3	739	SUPERFAMILY	SSF81558			
637450550	767	600	609	ProSitePatterns	PS00419	IPR020586	Photosystem I PsaA/PsaB, conserved site	
637450550	767	33	765	SUPERFAMILY	SSF81558			
637450551	606	356	605	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
637450551	606	2	229	SUPERFAMILY	SSF159672			
637450551	606	216	352	SUPERFAMILY	SSF159664			
637450552	267	2	257	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637450554	395	259	394	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
637450554	395	266	394	SMART	SM01005	IPR011079	Alanine racemase, C-terminal	
637450554	395	52	62	ProSitePatterns	PS00395	IPR020622	Alanine racemase, pyridoxal-phosphate attachment site	
637450554	395	29	267	SUPERFAMILY	SSF51419			
637450555	168	67	118	SMART	SM00507	IPR003615	HNH nuclease	
637450556	364	232	248	ProSitePatterns	PS00745	IPR000352	Peptide chain release factor class I/class II	GO:0003747|GO:0006415
637450556	364	68	183	SMART	SM00937	IPR005139	Peptide chain release factor	GO:0005737|GO:0006415|GO:0016149
637450556	364	16	356	SUPERFAMILY	SSF75620			
637450557	86	36	57	ProSitePatterns	PS01143	IPR002150	Ribosomal protein L31	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450557	86	3	67	SUPERFAMILY	SSF143800			
637450558	136	10	136	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637450558	136	75	93	ProSitePatterns	PS00360	IPR020574	Ribosomal protein S9, conserved site	GO:0003735|GO:0005840|GO:0006412
637450559	143	106	128	ProSitePatterns	PS00783	IPR023563	Ribosomal protein L13, conserved site	GO:0003735|GO:0005840|GO:0006412
637450559	143	3	140	SUPERFAMILY	SSF52161	IPR023564	Ribosomal protein L13 domain	GO:0003735|GO:0005840|GO:0006412
637450560	268	1	254	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
637450561	116	1	116	SUPERFAMILY	SSF64263	IPR000456	Ribosomal protein L17	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450562	312	278	297	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
637450562	312	1	50	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	GO:0006351|GO:0046983
637450562	312	172	226	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	GO:0006351|GO:0046983
637450562	312	50	171	SUPERFAMILY	SSF56553	IPR011262	DNA-directed RNA polymerase, insert domain	GO:0003899|GO:0006351|GO:0046983
637450562	312	20	228	SMART	SM00662	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type	GO:0003899|GO:0006351
637450562	312	245	308	SUPERFAMILY	SSF47789			
637450563	130	98	120	ProSitePatterns	PS00054	IPR018102	Ribosomal S11, conserved site	
637450563	130	15	130	SUPERFAMILY	SSF53137			
637450564	121	4	111	ProSiteProfiles	PS50159	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450564	121	2	114	SUPERFAMILY	SSF46946	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
637450564	121	87	100	ProSitePatterns	PS00646	IPR018269	Ribosomal protein S13, conserved site	GO:0003723|GO:0003735|GO:0005840|GO:0006412
637450565	38	1	38	SUPERFAMILY	SSF57840	IPR000473	Ribosomal protein L36	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450565	38	11	37	ProSitePatterns	PS00828	IPR000473	Ribosomal protein L36	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450566	184	81	92	ProSitePatterns	PS00113	IPR000850	Adenylate kinase/UMP-CMP kinase	GO:0005524|GO:0006139|GO:0019205
637450566	184	2	180	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450567	439	80	99	ProSitePatterns	PS00755	IPR002208	SecY/SEC61-alpha family	GO:0015031|GO:0016020
637450567	439	15	428	SUPERFAMILY	SSF103491	IPR023201	SecY subunit domain	
637450568	152	113	143	ProSitePatterns	PS00475	IPR001196	Ribosomal protein L15, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450568	152	6	149	SUPERFAMILY	SSF52080	IPR021131	Ribosomal protein L18e/L15P	
637450569	206	50	113	ProSiteProfiles	PS50881	IPR013810	Ribosomal protein S5, N-terminal	GO:0003723|GO:0003735|GO:0005840|GO:0006412
637450569	206	67	99	ProSitePatterns	PS00585	IPR018192	Ribosomal protein S5, N-terminal, conserved site	
637450569	206	119	198	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637450569	206	47	115	SUPERFAMILY	SSF54768			
637450570	122	6	120	SUPERFAMILY	SSF53137			
637450571	179	154	162	ProSitePatterns	PS00525	IPR002358	Ribosomal protein L6, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450571	179	1	82	SUPERFAMILY	SSF56053	IPR020040	Ribosomal protein L6, alpha-beta domain	GO:0003735|GO:0005840|GO:0006412|GO:0019843
637450571	179	83	176	SUPERFAMILY	SSF56053	IPR020040	Ribosomal protein L6, alpha-beta domain	GO:0003735|GO:0005840|GO:0006412|GO:0019843
637450572	133	4	133	SUPERFAMILY	SSF56047	IPR000630	Ribosomal protein S8	GO:0003735|GO:0005840|GO:0006412
637450572	133	103	120	ProSitePatterns	PS00053	IPR000630	Ribosomal protein S8	GO:0003735|GO:0005840|GO:0006412
637450573	178	56	72	ProSitePatterns	PS00358	IPR020929	Ribosomal protein L5, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450573	178	3	177	SUPERFAMILY	SSF55282	IPR022803	Ribosomal protein L5 domain	
637450574	118	17	44	SMART	SM00739	IPR005824	KOW	
637450574	118	21	38	ProSitePatterns	PS01108	IPR005825	Ribosomal protein L24/L26, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450574	118	10	115	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
637450575	121	1	121	SUPERFAMILY	SSF50193	IPR023571	Ribosomal protein L14 domain	GO:0003735|GO:0005840|GO:0006412
637450576	88	4	79	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637450576	88	54	66	ProSitePatterns	PS00056	IPR019979	Ribosomal protein S17, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450577	72	7	63	SUPERFAMILY	SSF46561	IPR001854	Ribosomal protein L29	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450578	160	1	136	SUPERFAMILY	SSF54686	IPR016180	Ribosomal protein L10e/L16	GO:0003735|GO:0005840|GO:0006412
637450578	160	59	70	ProSitePatterns	PS00586	IPR020798	Ribosomal protein L16, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450578	160	82	93	ProSitePatterns	PS00701	IPR020798	Ribosomal protein L16, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450579	243	112	209	SUPERFAMILY	SSF54821	IPR001351	Ribosomal protein S3, C-terminal	GO:0003735|GO:0005840|GO:0006412
637450579	243	39	110	ProSiteProfiles	PS50823	IPR004044	K Homology domain, type 2	GO:0003723
637450579	243	60	128	SMART	SM00322	IPR004087	K Homology domain	GO:0003723
637450579	243	2	109	SUPERFAMILY	SSF54814	IPR009019	K homology domain, prokaryotic type	GO:0003723
637450579	243	166	200	ProSitePatterns	PS00548	IPR018280	Ribosomal protein S3, conserved site	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450580	128	4	118	SUPERFAMILY	SSF54843	IPR001063	Ribosomal protein L22/L17	GO:0003735|GO:0005840|GO:0006412
637450580	128	91	115	ProSitePatterns	PS00464	IPR018260	Ribosomal protein L22/L17, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450581	91	53	77	ProSitePatterns	PS00323	IPR020934	Ribosomal protein S19 conserved site	GO:0003723
637450581	91	3	83	SUPERFAMILY	SSF54570	IPR023575	Ribosomal protein S19, superfamily	GO:0003735|GO:0005840|GO:0006412
637450582	287	127	273	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
637450582	287	2	125	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637450582	287	218	229	ProSitePatterns	PS00467	IPR022671	Ribosomal protein L2, conserved site	GO:0003735|GO:0005840|GO:0006412
637450583	100	82	97	ProSitePatterns	PS00050	IPR001014	Ribosomal protein L23/L25, conserved site	
637450583	100	9	98	SUPERFAMILY	SSF54189	IPR012678	Ribosomal protein L23/L15e core domain	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450584	210	1	208	SUPERFAMILY	SSF52166	IPR023574	Ribosomal protein L4 domain	GO:0003735|GO:0005840|GO:0006412
637450585	217	1	209	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
637450585	217	102	125	ProSitePatterns	PS00474	IPR019926	Ribosomal protein L3, conserved site	
637450587	336	90	116	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
637450587	336	117	146	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
637450587	336	126	137	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
637450587	336	76	143	SUPERFAMILY	SSF54862			
637450589	258	1	40	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637450589	258	130	241	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637450590	370	70	241	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637450590	370	226	234	ProSitePatterns	PS00321	IPR020584	DNA recombination/repair protein RecA, conserved site	GO:0003677|GO:0005524|GO:0006259|GO:0008094
637450590	370	212	285	ProSiteProfiles	PS50163	IPR020587	DNA recombination/repair protein RecA, monomer-monomer interface	GO:0003677|GO:0005524|GO:0006259|GO:0008094
637450590	370	49	207	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA-like, ATP-binding domain	GO:0003677|GO:0005524|GO:0006259|GO:0008094
637450590	370	282	337	SUPERFAMILY	SSF54752	IPR023400	DNA recombination and repair protein RecA, C-terminal	
637450590	370	18	280	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450593	279	1	279	ProSiteProfiles	PS51176	IPR003099	Prephenate dehydrogenase	GO:0004665|GO:0006571|GO:0008977|GO:0055114
637450593	279	166	277	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
637450593	279	2	163	SUPERFAMILY	SSF51735			
637450594	501	1	334	SUPERFAMILY	SSF51905			
637450594	501	456	492	SUPERFAMILY	SSF51905			
637450595	292	11	290	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
637450597	382	283	382	SMART	SM00450	IPR001763	Rhodanese-like domain	
637450597	382	293	382	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
637450597	382	11	327	SUPERFAMILY	SSF69572	IPR009036	Molybdenum cofactor biosynthesis, MoeB	
637450598	386	21	187	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450598	386	200	386	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450599	274	27	212	SUPERFAMILY	SSF52402			
637450600	142	24	130	SUPERFAMILY	SSF56276	IPR016067	S-adenosylmethionine decarboxylase, core	GO:0004014|GO:0008295
637450601	323	75	95	ProSitePatterns	PS00617	IPR018078	DNA-binding, RecF, conserved site	GO:0003697|GO:0005524|GO:0006281
637450601	323	272	290	ProSitePatterns	PS00618	IPR018078	DNA-binding, RecF, conserved site	GO:0003697|GO:0005524|GO:0006281
637450601	323	18	308	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450604	989	25	989	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
637450604	989	171	182	ProSitePatterns	PS00781	IPR018129	Phosphoenolpyruvate carboxylase, active site	GO:0006099|GO:0008964
637450604	989	621	633	ProSitePatterns	PS00393	IPR018129	Phosphoenolpyruvate carboxylase, active site	GO:0006099|GO:0008964
637450605	372	3	363	SUPERFAMILY	SSF55931			
637450606	506	18	501	SUPERFAMILY	SSF56322	IPR005801	ADC synthase	GO:0009058
637450607	140	4	140	SUPERFAMILY	SSF64234	IPR003685	Photosystem I PsaD	GO:0009522|GO:0009538|GO:0015979
637450608	455	228	291	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
637450608	455	231	276	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
637450610	355	212	228	ProSitePatterns	PS01215	IPR000808	Mrp, conserved site	GO:0005524
637450610	355	94	334	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450610	355	2	82	SUPERFAMILY	SSF117916			
637450611	342	7	325	SUPERFAMILY	SSF102886	IPR001260	Coproporphyrinogen III oxidase, aerobic	GO:0004109|GO:0006779|GO:0055114
637450611	342	165	189	ProSitePatterns	PS01021	IPR018375	Coproporphyrinogen III oxidase, conserved site	GO:0004109|GO:0006779|GO:0055114
637450613	213	10	181	SMART	SM00474	IPR002562	3'-5' exonuclease domain	GO:0003676|GO:0006139|GO:0008408
637450613	213	19	199	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
637450615	435	185	429	SUPERFAMILY	SSF53756			
637450619	347	166	335	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
637450619	347	2	165	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
637450620	510	282	500	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450620	510	3	281	SUPERFAMILY	SSF52374			
637450621	157	2	156	SUPERFAMILY	SSF52788	IPR023485	Phosphotyrosine protein phosphatase I superfamily	
637450621	157	4	155	SMART	SM00226	IPR023485	Phosphotyrosine protein phosphatase I superfamily	
637450624	236	5	235	SUPERFAMILY	SSF48613	IPR016084	Haem oxygenase-like, multi-helical	
637450626	474	360	379	ProSitePatterns	PS00470	IPR019818	Isocitrate/isopropylmalate dehydrogenase, conserved site	GO:0000287|GO:0016616|GO:0051287|GO:0055114
637450626	474	5	283	SUPERFAMILY	SSF53659			
637450626	474	332	473	SUPERFAMILY	SSF53659			
637450627	452	4	444	SUPERFAMILY	SSF142764			
637450628	284	17	278	SUPERFAMILY	SSF74650	IPR011013	Galactose mutarotase-like domain	GO:0003824|GO:0005975|GO:0030246
637450629	301	20	298	SUPERFAMILY	SSF53474			
637450631	848	677	689	ProSitePatterns	PS00102	IPR000811	Glycosyl transferase, family 35	GO:0005975|GO:0008184
637450631	848	28	838	SUPERFAMILY	SSF53756			
637450634	249	24	143	ProSiteProfiles	PS50142	IPR000999	Ribonuclease III domain	GO:0003723|GO:0004525|GO:0006396
637450634	249	40	169	SMART	SM00535	IPR000999	Ribonuclease III domain	GO:0003723|GO:0004525|GO:0006396
637450634	249	41	168	SUPERFAMILY	SSF69065	IPR000999	Ribonuclease III domain	GO:0003723|GO:0004525|GO:0006396
637450634	249	175	245	ProSiteProfiles	PS50137	IPR014720	Double-stranded RNA-binding domain	
637450634	249	176	244	SMART	SM00358	IPR014720	Double-stranded RNA-binding domain	
637450634	249	129	243	SUPERFAMILY	SSF54768			
637450636	179	6	97	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
637450636	179	103	176	SUPERFAMILY	SSF50346	IPR011033	PRC-barrel-like	
637450637	631	299	448	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
637450637	631	482	621	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
637450637	631	2	230	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
637450637	631	2	247	SUPERFAMILY	SSF56235			
637450637	631	257	631	SUPERFAMILY	SSF53697			
637450638	81	2	31	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
637450638	81	37	68	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
637450638	81	11	22	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
637450638	81	48	59	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
637450638	81	7	65	SUPERFAMILY	SSF54862			
637450639	80	34	49	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
637450639	80	1	78	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
637450639	80	6	76	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
637450640	414	6	253	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
637450640	414	215	412	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
637450640	414	156	172	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
637450641	668	17	37	ProSitePatterns	PS00801	IPR005474	Transketolase, N-terminal	
637450641	668	359	533	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
637450641	668	537	668	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
637450641	668	474	490	ProSitePatterns	PS00802	IPR020826	Transketolase binding site	
637450641	668	9	338	SUPERFAMILY	SSF52518			
637450641	668	341	531	SUPERFAMILY	SSF52518			
637450644	386	184	295	SUPERFAMILY	SSF55031	IPR011650	Peptidase M20, dimerisation domain	
637450644	386	5	196	SUPERFAMILY	SSF53187			
637450644	386	297	384	SUPERFAMILY	SSF53187			
637450645	262	32	201	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
637450645	262	32	65	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	66	99	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	66	99	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	100	133	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	134	167	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	134	167	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	168	201	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	168	201	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450645	262	34	204	SUPERFAMILY	SSF48452			
637450646	352	71	204	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637450646	352	40	271	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450646	352	278	346	SUPERFAMILY	SSF46785			
637450647	175	50	62	ProSitePatterns	PS01317	IPR020081	SsrA-binding protein, conserved site	
637450647	175	27	156	SUPERFAMILY	SSF74982	IPR023620	Small protein B	
637450649	512	186	496	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
637450649	512	2	147	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637450649	512	154	495	SUPERFAMILY	SSF55681			
637450650	248	4	114	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637450650	248	5	118	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637450650	248	158	236	SMART	SM00862	IPR001867	Signal transduction response regulator, C-terminal	GO:0000156|GO:0000160|GO:0003677|GO:0006355
637450650	248	2	124	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
637450650	248	135	234	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
637450653	350	8	143	SUPERFAMILY	SSF53067			
637450653	350	146	328	SUPERFAMILY	SSF53067			
637450654	123	3	102	ProSiteProfiles	PS50935	IPR000424	Primosome PriB/single-strand DNA-binding	GO:0003697
637450654	123	2	123	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637450656	472	13	471	SMART	SM00996	IPR000043	Adenosylhomocysteinase	GO:0004013|GO:0006730
637450656	472	233	392	SMART	SM00997	IPR015878	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	
637450656	472	85	99	ProSitePatterns	PS00738	IPR020082	S-adenosyl-L-homocysteine hydrolase, conserved site	GO:0004013|GO:0006730
637450656	472	255	271	ProSitePatterns	PS00739	IPR020082	S-adenosyl-L-homocysteine hydrolase, conserved site	GO:0004013|GO:0006730
637450656	472	11	149	SUPERFAMILY	SSF52283			
637450656	472	185	232	SUPERFAMILY	SSF52283			
637450656	472	233	392	SUPERFAMILY	SSF51735			
637450656	472	393	472	SUPERFAMILY	SSF52283			
637450657	145	15	119	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450658	332	265	278	ProSitePatterns	PS00584	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
637450658	332	1	326	SUPERFAMILY	SSF53613			
637450659	304	10	300	SUPERFAMILY	SSF53474			
637450660	333	126	139	ProSitePatterns	PS00715	IPR000943	RNA polymerase sigma-70	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
