gene_oid	db_name	id
637450551	UniProtKB	Q7TU33
637450552	GI	33862082
637450552	GenBank/EMBL	NP_893643
637450552	GeneID	1726278
637450552	UniProtKB	Q7UZX3
637450554	GI	33862083
637450554	GenBank/EMBL	NP_893644
637450554	GeneID	1726215
637450554	PIRSF	PIRSF001401
637450554	TIGRFam	TIGR00492
637450554	UniProt/TrEMBL	Q7TU32
637450555	GI	33862084
637450555	GenBank/EMBL	NP_893645
637450555	GeneID	1726423
637450555	UniProtKB	Q7UZX2
637450556	GI	33862085
637450556	GenBank/EMBL	NP_893646
637450556	GeneID	1725641
637450556	UniProtKB	Q7UZX1
637450557	GI	33862086
637450557	GenBank/EMBL	NP_893647
637450557	GeneID	1725862
637450557	PIRSF	PIRSF002213
637450557	TIGRFam	TIGR00105
637450557	UniProt/TrEMBL	Q7UZX0
637450558	GI	33862087
637450558	GenBank/EMBL	NP_893648
637450558	GeneID	1725852
637450558	UniProtKB	Q7UZW9
637450559	GI	33862088
637450559	GenBank/EMBL	NP_893649
637450559	GeneID	1725624
637450559	UniProtKB	Q7UZW8
637450560	GI	33862089
637450560	GenBank/EMBL	NP_893650
637450560	GeneID	1725785
637450560	PIRSF	PIRSF001430
637450560	TIGRFam	TIGR00071
637450560	UniProt/TrEMBL	Q7TU31
637450561	GI	33862090
637450561	GenBank/EMBL	NP_893651
637450561	GeneID	1726040
637450561	PIRSF	PIRSF002186
637450561	TIGRFam	TIGR00059
637450561	UniProt/TrEMBL	Q7UZW7
637450562	GI	33862091
637450562	GenBank/EMBL	NP_893652
637450562	GeneID	1725888
637450562	UniProtKB	Q7UZW6
637450563	GI	33862092
637450563	GenBank/EMBL	NP_893653
637450563	GeneID	1726034
637450563	UniProtKB	Q7UZW5
637450564	GI	33862093
637450564	GenBank/EMBL	NP_893654
637450564	GeneID	1725984
637450564	UniProtKB	Q7UZW4
637450565	GI	33862094
637450565	GenBank/EMBL	NP_893655
637450565	GeneID	1725644
637450565	PIRSF	PIRSF002236
637450565	TIGRFam	TIGR01022
637450565	UniProt/TrEMBL	Q7TU30
637450566	GI	33862095
637450566	GenBank/EMBL	NP_893656
637450566	GeneID	1725932
637450566	UniProtKB	Q7UZW3
637450567	GI	33862096
637450567	GenBank/EMBL	NP_893657
637450567	GeneID	1726050
637450567	PIRSF	PIRSF004557
637450567	TIGRFam	TIGR00967
637450567	UniProt/TrEMBL	Q7UZW2
637450568	GI	33862097
637450568	GenBank/EMBL	NP_893658
637450568	GeneID	1726174
637450568	UniProtKB	Q7UZW1
637450569	GI	33862098
637450569	GenBank/EMBL	NP_893659
637450569	GeneID	1726170
637450569	UniProtKB	Q7UZW0
637450570	GI	33862099
637450570	GenBank/EMBL	NP_893660
637450570	GeneID	1726169
637450570	UniProtKB	Q7UZV9
637450571	GI	33862100
637450571	GenBank/EMBL	NP_893661
637450571	GeneID	1726470
637450571	UniProtKB	Q7UZV8
637450572	GI	33862101
637450572	GenBank/EMBL	NP_893662
637450572	GeneID	1726246
637450572	UniProtKB	Q7UZV7
637450573	GI	33862102
637450573	GenBank/EMBL	NP_893663
637450573	GeneID	1726214
637450573	UniProtKB	Q7UZV6
637450574	GI	33862103
637450574	GenBank/EMBL	NP_893664
637450574	GeneID	1725695
637450574	PIRSF	PIRSF002200
637450574	TIGRFam	TIGR01079
637450574	UniProt/TrEMBL	Q7UZV5
637450575	GI	33862104
637450575	GenBank/EMBL	NP_893665
637450575	GeneID	1726479
637450575	UniProtKB	Q7TU29
637450576	GI	33862105
637450576	GenBank/EMBL	NP_893666
637450576	GeneID	1726362
637450576	UniProtKB	Q7TU28
637450577	GI	33862106
637450577	GenBank/EMBL	NP_893667
637450577	GeneID	1726250
637450577	UniProtKB	Q7UZV4
637450578	GI	33862107
637450578	GenBank/EMBL	NP_893668
637450578	GeneID	1726502
637450578	UniProtKB	Q7UZV3
637450579	GI	33862108
637450579	GenBank/EMBL	NP_893669
637450579	GeneID	1726374
637450579	PIRSF	PIRSF002114
637450579	TIGRFam	TIGR01009
637450579	UniProt/TrEMBL	Q7UZV2
637450580	GI	33862109
637450580	GenBank/EMBL	NP_893670
637450580	GeneID	1726483
637450580	UniProtKB	Q7UZV1
637450581	GI	33862110
637450581	GenBank/EMBL	NP_893671
637450581	GeneID	1725863
637450581	PIRSF	PIRSF002144
637450581	TIGRFam	TIGR01050
637450581	UniProt/TrEMBL	Q7TU27
637450582	GI	33862111
637450582	GenBank/EMBL	NP_893672
637450582	GeneID	1726326
637450582	UniProtKB	Q7UZV0
637450583	GI	33862112
637450583	GenBank/EMBL	NP_893673
637450583	GeneID	1726400
637450583	UniProtKB	Q7UZU9
637450584	GI	33862113
637450584	GenBank/EMBL	NP_893674
637450584	GeneID	1726253
637450584	PIRSF	PIRSF002159
637450584	UniProt/TrEMBL	Q7UZU8
637450585	GI	33862114
637450585	GenBank/EMBL	NP_893675
637450585	GeneID	1726292
637450585	UniProtKB	Q7UZU7
637450586	GI	33862115
637450586	GenBank/EMBL	NP_893676
637450586	GeneID	1726386
637450586	UniProtKB	Q7UZU6
637450587	GI	33862116
637450587	GenBank/EMBL	NP_893677
637450587	GeneID	1726312
637450587	UniProt/TrEMBL	Q7UZU5
637450589	GI	33862117
637450589	GenBank/EMBL	NP_893678
637450589	GeneID	1726336
637450589	UniProtKB	Q7UZU4
637450590	GI	33862118
637450590	GenBank/EMBL	NP_893679
637450590	GeneID	1726368
637450590	PIRSF	PIRSF003127
637450590	TIGRFam	TIGR02012
637450590	UniProt/TrEMBL	Q7UZU3
637450591	GI	33862119
637450591	GenBank/EMBL	NP_893680
637450591	GeneID	1726385
637450591	UniProtKB	Q7UZU2
637450592	GI	33862120
637450592	GenBank/EMBL	NP_893681
637450592	GeneID	1726335
637450592	UniProtKB	Q7UZU1
637450593	GI	33862121
637450593	GenBank/EMBL	NP_893682
637450593	GeneID	1726054
637450593	UniProtKB	Q7UZU0
637450594	GI	33862122
637450594	GenBank/EMBL	NP_893683
637450594	GeneID	1726412
637450594	UniProtKB	Q7UZT9
637450595	GI	33862123
637450595	GenBank/EMBL	NP_893684
637450595	GeneID	1726403
637450595	UniProtKB	Q7UZT8
637450596	GI	33862124
637450596	GenBank/EMBL	NP_893685
637450596	GeneID	1726473
637450596	UniProtKB	Q7UZT7
637450597	GI	33862125
637450597	GenBank/EMBL	NP_893686
637450597	GeneID	1726381
637450597	UniProtKB	Q7UZT6
637450598	GI	33862126
637450598	GenBank/EMBL	NP_893687
637450598	GeneID	1726332
637450598	UniProtKB	Q7UZT5
637450599	GI	33862127
637450599	GenBank/EMBL	NP_893688
637450599	GeneID	1726274
637450599	UniProtKB	Q7UZT4
637450600	GI	33862128
637450600	GenBank/EMBL	NP_893689
637450600	GeneID	1726480
637450600	UniProtKB	Q7UZT3
637450601	GI	33862129
637450601	GenBank/EMBL	NP_893690
637450601	GeneID	1726410
637450601	TIGRFam	TIGR00611
637450601	UniProt/TrEMBL	Q7UZT2
637450603	GI	33862130
637450603	GenBank/EMBL	NP_893691
637450603	GeneID	1726461
637450603	UniProtKB	Q7UZT1
637450604	GI	33862131
637450604	GenBank/EMBL	NP_893692
637450604	GeneID	1726420
637450604	UniProtKB	Q7UZT0
637450605	GI	33862132
637450605	GenBank/EMBL	NP_893693
637450605	GeneID	1726482
637450605	UniProtKB	Q7UZS9
637450606	GI	33862133
637450606	GenBank/EMBL	NP_893694
637450606	GeneID	1726401
637450606	UniProtKB	Q7UZS8
637450607	GI	33862134
637450607	GenBank/EMBL	NP_893695
637450607	GeneID	1726500
637450607	UniProtKB	Q7UZS7
637450608	GI	33862135
637450608	GenBank/EMBL	NP_893696
637450608	GeneID	1726484
637450608	UniProt/TrEMBL	Q7UZS6
637450609	GI	33862136
637450609	GenBank/EMBL	NP_893697
637450609	GeneID	1726405
637450609	UniProtKB	Q7UZS5
637450610	GI	33862137
637450610	GenBank/EMBL	NP_893698
637450610	GeneID	1726413
637450610	UniProtKB	Q7UZS4
637450611	GI	33862138
637450611	GenBank/EMBL	NP_893699
637450611	GeneID	1726476
637450611	PIRSF	PIRSF000166
637450611	UniProt/TrEMBL	Q7UZS3
637450612	GI	33862139
637450612	GenBank/EMBL	NP_893700
637450612	GeneID	1726106
637450612	UniProtKB	Q7UZS2
637450613	GI	33862140
637450613	GenBank/EMBL	NP_893701
637450613	GeneID	1726269
637450613	UniProt/TrEMBL	Q7UZS1
637450614	GI	33862141
637450614	GenBank/EMBL	NP_893702
637450614	GeneID	1726407
637450614	UniProtKB	Q7UZS0
637450615	GI	33862142
637450615	GenBank/EMBL	NP_893703
637450615	GeneID	1726331
637450615	UniProt/TrEMBL	Q7UZR9
637450617	GI	33862143
637450617	GenBank/EMBL	NP_893704
637450617	GeneID	1726219
637450617	UniProtKB	Q7UZR8
637450618	GI	33862144
637450618	GenBank/EMBL	NP_893705
637450618	GeneID	1725928
637450618	UniProtKB	Q7TU26
637450619	GI	33862145
637450619	GenBank/EMBL	NP_893706
637450619	GeneID	1726365
637450619	UniProtKB	Q7UZR7
637450620	GI	33862146
637450620	GenBank/EMBL	NP_893707
637450620	GeneID	1726235
637450620	TIGRFam	TIGR00017
637450620	TIGRFam	TIGR00018
637450620	UniProt/TrEMBL	Q7UZR6
637450621	GI	33862147
637450621	GenBank/EMBL	NP_893708
637450621	GeneID	1726495
637450621	PIRSF	PIRSF000916
637450621	UniProt/TrEMBL	Q7UZR5
637450622	GI	33862148
637450622	GenBank/EMBL	NP_893709
637450622	GeneID	1726486
637450622	UniProtKB	Q93SN7
637450623	GI	33862149
637450623	GenBank/EMBL	NP_893710
637450623	GeneID	1726360
637450623	UniProtKB	Q93SN8
637450624	GI	33862150
637450624	GenBank/EMBL	NP_893711
637450624	GeneID	1726356
637450624	UniProtKB	Q7UZR4
637450625	GI	33862151
637450625	GenBank/EMBL	NP_893712
637450625	GeneID	1725794
637450625	PIRSF	PIRSF012407
637450625	UniProt/TrEMBL	Q7UZR3
637450626	GI	33862152
637450626	GenBank/EMBL	NP_893713
637450626	GeneID	1726275
637450626	UniProtKB	Q7UZR2
637450627	GI	33862153
637450627	GenBank/EMBL	NP_893714
637450627	GeneID	1726498
637450627	UniProtKB	Q7UZR1
637450628	GI	33862154
637450628	GenBank/EMBL	NP_893715
637450628	GeneID	1726408
637450628	UniProt/TrEMBL	Q7UZR0
637450629	GI	33862155
637450629	GenBank/EMBL	NP_893716
637450629	GeneID	1726474
637450629	UniProtKB	Q7UZQ9
637450630	GI	33862156
637450630	GenBank/EMBL	NP_893717
637450630	GeneID	1726485
637450630	UniProtKB	Q7UZQ8
637450631	GI	33862157
637450631	GenBank/EMBL	NP_893718
637450631	GeneID	1725954
637450631	UniProtKB	Q7UZQ7
637450632	GI	33862158
637450632	GenBank/EMBL	NP_893719
637450632	GeneID	1726493
637450632	UniProtKB	Q7UZQ6
637450634	GI	33862159
637450634	GenBank/EMBL	NP_893720
637450634	GeneID	1726382
637450634	UniProtKB	Q7UZQ5
637450635	GI	33862160
637450635	GenBank/EMBL	NP_893721
637450635	GeneID	1725848
637450635	UniProt/TrEMBL	Q7UZQ4
637450636	GI	33862161
637450636	GenBank/EMBL	NP_893722
637450636	GeneID	1726286
637450636	UniProtKB	Q7UZQ3
637450637	GI	33862162
637450637	GenBank/EMBL	NP_893723
637450637	GeneID	1726503
637450637	PIRSF	PIRSF000520
637450637	TIGRFam	TIGR01135
637450637	UniProt/TrEMBL	Q7UZQ2
637450638	GI	33862163
637450638	GenBank/EMBL	NP_893724
637450638	GeneID	1726501
637450638	UniProtKB	Q7UZQ1
637450639	GI	33862164
637450639	GenBank/EMBL	NP_893725
637450639	GeneID	1726496
637450639	PIRSF	PIRSF002734
637450639	TIGRFam	TIGR00517
637450639	UniProt/TrEMBL	Q7UZQ0
637450640	GI	33862165
637450640	GenBank/EMBL	NP_893726
637450640	GeneID	1726504
637450640	PIRSF	PIRSF000447
637450640	UniProt/TrEMBL	Q7UZP9
637450641	GI	33862166
637450641	GenBank/EMBL	NP_893727
637450641	GeneID	1726506
637450641	UniProtKB	Q7UZP8
637450642	GI	33862167
637450642	GenBank/EMBL	NP_893728
637450642	GeneID	1726446
637450642	UniProtKB	Q7UZP7
637450643	GI	33862168
637450643	GenBank/EMBL	NP_893729
637450643	GeneID	1726507
637450643	UniProtKB	Q7UZP6
637450644	GI	33862169
637450644	GenBank/EMBL	NP_893730
637450644	GeneID	1726505
637450644	PIRSF	PIRSF005962
637450644	TIGRFam	TIGR01891
637450644	UniProt/TrEMBL	Q7UZP5
637450645	GI	33862170
637450645	GenBank/EMBL	NP_893731
637450645	GeneID	1726508
637450645	UniProt/TrEMBL	Q7UZP4
637450646	GI	33862171
637450646	GenBank/EMBL	NP_893732
637450646	GeneID	1726509
637450646	UniProtKB	Q7UZP3
637450647	GI	33862172
637450647	GenBank/EMBL	NP_893733
637450647	GeneID	1726513
637450647	UniProtKB	Q7UZP2
637450648	GI	33862173
637450648	GenBank/EMBL	NP_893734
637450648	GeneID	1726146
637450648	UniProt/TrEMBL	Q7UZP1
637450649	GI	33862174
637450649	GenBank/EMBL	NP_893735
637450649	GeneID	1726517
637450649	UniProtKB	Q7UZP0
637450650	GI	33862175
637450650	GenBank/EMBL	NP_893736
637450650	GeneID	1726516
637450650	UniProtKB	Q7UZN9
637450651	GI	33862176
637450651	GenBank/EMBL	NP_893737
637450651	GeneID	1726514
637450651	UniProt/TrEMBL	Q7UZN8
637450652	GI	33862177
637450652	GenBank/EMBL	NP_893738
637450652	GeneID	1726515
637450652	UniProtKB	Q7UZN7
637450653	GI	33862178
637450653	GenBank/EMBL	NP_893739
637450653	GeneID	1726130
637450653	PIRSF	PIRSF003283
637450653	TIGRFam	TIGR00904
637450653	UniProt/TrEMBL	Q7UZN6
637450654	GI	33862179
637450654	GenBank/EMBL	NP_893740
637450654	GeneID	1726519
637450654	PIRSF	PIRSF002070
637450654	TIGRFam	TIGR00621
637450654	UniProt/TrEMBL	Q7UZN5
637450655	GI	33862180
637450655	GenBank/EMBL	NP_893741
637450655	GeneID	1726488
637450655	UniProtKB	Q7UZN4
637450656	GI	33862181
637450656	GenBank/EMBL	NP_893742
637450656	GeneID	1726526
637450656	UniProtKB	Q7UZN3
637450657	GI	33862182
637450657	GenBank/EMBL	NP_893743
637450657	GeneID	1726530
637450657	UniProtKB	Q7UZN2
637450658	GI	33862183
637450658	GenBank/EMBL	NP_893744
637450658	GeneID	1726533
637450658	PIRSF	PIRSF000536
637450658	UniProt/TrEMBL	Q7UZN1
637450659	GI	33862184
637450659	GenBank/EMBL	NP_893745
637450659	GeneID	1726457
637450659	UniProtKB	Q7UZN0
637450660	GI	33862185
637450660	GenBank/EMBL	NP_893746
637450660	GeneID	1726532
637450660	UniProtKB	Q7UZM9
637450661	GI	33862186
637450661	GenBank/EMBL	NP_893747
637450661	GeneID	1726531
637450661	UniProtKB	Q7UZM8
637450662	GI	33862187
637450662	GenBank/EMBL	NP_893748
637450662	GeneID	1726542
637450662	UniProtKB	Q7UZM7
637450663	GI	33862188
637450663	GenBank/EMBL	NP_893749
637450663	GeneID	1726623
637450663	UniProtKB	Q7UZM6
637450664	GI	33862189
637450664	GenBank/EMBL	NP_893750
637450664	GeneID	1726009
637450664	UniProtKB	Q7UZM5
637450665	GI	33862190
637450665	GenBank/EMBL	NP_893751
637450665	GeneID	1725995
637450665	PIRSF	PIRSF001511
637450665	TIGRFam	TIGR01059
637450665	UniProt/TrEMBL	Q7UZM4
637450666	GI	33862191
637450666	GenBank/EMBL	NP_893752
637450666	GeneID	1726020
637450666	UniProtKB	Q7TU25
637450667	GI	33862192
637450667	GenBank/EMBL	NP_893753
637450667	GeneID	1726017
637450667	UniProtKB	Q7TU24
637450668	GI	33862193
637450668	GenBank/EMBL	NP_893754
637450668	GeneID	1726024
637450668	UniProtKB	Q7UZM3
637450669	GI	33862194
637450669	GenBank/EMBL	NP_893755
637450669	GeneID	1726135
637450669	UniProtKB	Q7UZM2
637450670	GI	33862195
637450670	GenBank/EMBL	NP_893756
637450670	GeneID	1725609
637450670	PIRSF	PIRSF002824
637450670	TIGRFam	TIGR00963
637450670	UniProt/TrEMBL	Q7UZM1
637450671	GI	33862196
637450671	GenBank/EMBL	NP_893757
637450671	GeneID	1725830
637450671	UniProtKB	Q7UZM0
637450672	GI	33862197
637450672	GenBank/EMBL	NP_893758
637450672	GeneID	1725883
637450672	PIRSF	PIRSF021442
637450672	UniProt/TrEMBL	Q7UZL9
637450673	GI	33862198
637450673	GenBank/EMBL	NP_893759
637450673	GeneID	1726033
637450673	UniProtKB	Q7UZL8
637450675	GI	33862199
637450675	GenBank/EMBL	NP_893760
637450675	GeneID	1726037
637450675	PIRSF	PIRSF006801
637450675	TIGRFam	TIGR00114
637450675	UniProt/TrEMBL	Q7UZL7
637450676	GI	33862200
637450676	GenBank/EMBL	NP_893761
637450676	GeneID	1726136
637450676	UniProtKB	Q7TU23
637450677	GI	33862201
637450677	GenBank/EMBL	NP_893762
637450677	GeneID	1725600
637450677	PIRSF	PIRSF037787
637450677	TIGRFam	TIGR01070
637450677	UniProt/TrEMBL	Q7UZL6
637450678	GI	33862202
637450678	GenBank/EMBL	NP_893763
637450678	GeneID	1725769
637450678	UniProtKB	Q7TU22
637450679	GI	33862203
637450679	GenBank/EMBL	NP_893764
637450679	GeneID	1726055
637450679	UniProtKB	Q7UZL5
637450680	GI	33862204
637450680	GenBank/EMBL	NP_893765
637450680	GeneID	1726167
637450680	UniProtKB	Q7UZL4
637450681	GI	33862205
637450681	GenBank/EMBL	NP_893766
637450681	GeneID	1725991
637450681	PIRSF	PIRSF003142
637450681	TIGRFam	TIGR00631
637450681	UniProt/TrEMBL	Q7UZL3
637450682	GI	33862206
637450682	GenBank/EMBL	NP_893767
637450682	GeneID	1726196
637450682	UniProtKB	Q7UZL2
637450683	GI	33862207
637450683	GenBank/EMBL	NP_893768
637450683	GeneID	1725599
637450683	UniProtKB	Q7UZL1
637450684	GI	33862208
637450684	GenBank/EMBL	NP_893769
637450684	GeneID	1725625
637450684	UniProtKB	Q7UZL0
637450685	GI	33862209
637450685	GenBank/EMBL	NP_893770
637450685	GeneID	1726010
637450685	UniProtKB	Q7UZK9
637450686	GI	33862210
637450686	GenBank/EMBL	NP_893771
637450686	GeneID	1726022
637450686	UniProtKB	Q7TU21
637450687	GI	33862211
637450687	GenBank/EMBL	NP_893772
637450687	GeneID	1726192
637450687	UniProtKB	Q7UZK8
637450688	GI	33862212
637450688	GenBank/EMBL	NP_893773
637450688	GeneID	1725756
637450688	UniProtKB	Q7UZK7
637450689	GI	33862213
637450689	GenBank/EMBL	NP_893774
637450689	GeneID	1726006
637450689	PIRSF	PIRSF002586
637450689	TIGRFam	TIGR00382
637450689	UniProt/TrEMBL	Q7UZK6
637450690	GI	33862214
637450690	GenBank/EMBL	NP_893775
637450690	GeneID	1726176
637450690	PIRSF	PIRSF000802
637450690	TIGRFam	TIGR02397
637450690	UniProt/TrEMBL	Q7UZK5
637450691	GI	33862215
637450691	GenBank/EMBL	NP_893776
637450691	GeneID	1725885
637450691	UniProtKB	Q7UZK4
637450692	GI	33862216
637450692	GenBank/EMBL	NP_893777
637450692	GeneID	1726031
637450692	UniProtKB	Q7UZK3
637450693	GI	33862217
637450693	GenBank/EMBL	NP_893778
637450693	GeneID	1726197
637450693	UniProtKB	Q7UZK2
637450694	GI	33862218
637450694	GenBank/EMBL	NP_893779
637450694	GeneID	1725716
637450694	UniProtKB	Q7UZK1
637450695	GI	33862219
637450695	GenBank/EMBL	NP_893780
637450695	GeneID	1726019
637450695	UniProtKB	Q7UZK0
637450696	GI	33862220
637450696	GenBank/EMBL	NP_893781
637450696	GeneID	1725866
637450696	UniProtKB	Q7UZJ9
637450697	GI	33862221
637450697	GenBank/EMBL	NP_893782
637450697	GeneID	1726182
637450697	UniProtKB	Q7UZJ8
637450698	GI	33862222
637450698	GenBank/EMBL	NP_893783
637450698	GeneID	1725592
637450698	UniProtKB	Q7UZJ7
637450699	GI	33862223
637450699	GenBank/EMBL	NP_893784
637450699	GeneID	1725755
637450699	UniProt/TrEMBL	Q7UZJ6
637450700	GI	33862224
637450700	GenBank/EMBL	NP_893785
637450700	GeneID	1726179
637450700	UniProtKB	Q7UZJ5
637450701	GI	33862225
637450701	GenBank/EMBL	NP_893786
637450701	GeneID	1725688
637450701	UniProtKB	Q7TU20
637450702	GI	33862226
637450702	GenBank/EMBL	NP_893787
637450702	GeneID	1726056
637450702	UniProtKB	Q7UZJ4
637450703	GI	33862227
637450703	GenBank/EMBL	NP_893788
637450703	GeneID	1726141
637450703	UniProtKB	Q7UZJ3
637450704	GI	33862228
637450704	GenBank/EMBL	NP_893789
637450704	GeneID	1726137
637450704	UniProtKB	Q7UZJ2
637450705	GI	33862229
637450705	GenBank/EMBL	NP_893790
637450705	GeneID	1726133
637450705	UniProtKB	Q7UZJ1
637450706	GI	33862230
637450706	GenBank/EMBL	NP_893791
637450706	GeneID	1726812
637450706	UniProtKB	Q7UZJ0
637450707	GI	33862231
637450707	GenBank/EMBL	NP_893792
637450707	GeneID	1727063
637450707	PIRSF	PIRSF003077
637450707	TIGRFam	TIGR00136
637450707	UniProt/TrEMBL	Q7TU19
637450708	GI	33862232
637450708	GenBank/EMBL	NP_893793
637450708	GeneID	1727035
637450708	UniProt/TrEMBL	Q7UZI9
637450709	GI	33862233
637450709	GenBank/EMBL	NP_893794
637450709	GeneID	1727343
637450709	UniProt/TrEMBL	Q7UZI8
637450710	GI	33862234
637450710	GenBank/EMBL	NP_893795
637450710	GeneID	1727342
637450710	UniProt/TrEMBL	Q7UZI7
637450711	GI	33862235
637450711	GenBank/EMBL	NP_893796
637450711	GeneID	1727341
637450711	UniProtKB	Q7UZI6
637450712	GI	33862236
637450712	GenBank/EMBL	NP_893797
637450712	GeneID	1727272
637450712	UniProtKB	Q7UZI5
637450713	GI	33862237
637450713	GenBank/EMBL	NP_893798
637450713	GeneID	1727339
637450713	UniProtKB	Q7UZI4
637450714	GI	33862238
637450714	GenBank/EMBL	NP_893799
637450714	GeneID	1727336
637450714	UniProtKB	Q7UZI3
637450715	GI	33862239
637450715	GenBank/EMBL	NP_893800
637450715	GeneID	1727268
637450715	UniProt/TrEMBL	Q7UZI2
637450717	GI	33862240
637450717	GenBank/EMBL	NP_893801
637450717	GeneID	1727196
637450717	UniProtKB	Q7UZI1
637450718	GI	33862241
637450718	GenBank/EMBL	NP_893802
637450718	GeneID	1727184
637450718	PIRSF	PIRSF000502
637450718	UniProt/TrEMBL	Q7UZI0
637450719	GI	33862242
637450719	GenBank/EMBL	NP_893803
637450719	GeneID	1727183
637450719	UniProtKB	Q7UZH9
637450720	GI	33862243
637450720	GenBank/EMBL	NP_893804
637450720	GeneID	1727157
637450720	PIRSF	PIRSF006487
637450720	TIGRFam	TIGR00528
637450720	UniProt/TrEMBL	Q7TU18
637450721	GI	33862244
637450721	GenBank/EMBL	NP_893805
637450721	GeneID	1727253
637450721	UniProtKB	Q7UZH8
637450722	GI	33862245
637450722	GenBank/EMBL	NP_893806
637450722	GeneID	1727199
637450722	PIRSF	PIRSF001575
637450722	TIGRFam	TIGR00337
637450722	UniProt/TrEMBL	Q7UZH7
637450723	GI	33862246
637450723	GenBank/EMBL	NP_893807
637450723	GeneID	1727331
637450723	UniProtKB	Q7UZH6
637450724	GI	33862247
637450724	GenBank/EMBL	NP_893808
637450724	GeneID	1727330
637450724	UniProtKB	Q7UZH5
637450725	GI	33862248
637450725	GenBank/EMBL	NP_893809
637450725	GeneID	1727329
637450725	PIRSF	PIRSF001373
637450725	UniProt/TrEMBL	Q7UZH4
637450726	GI	33862249
637450726	GenBank/EMBL	NP_893810
637450726	GeneID	1727326
637450726	UniProtKB	Q7UZH3
637450727	GI	33862250
637450727	GenBank/EMBL	NP_893811
637450727	GeneID	1727325
637450727	PIRSF	PIRSF005706
637450727	TIGRFam	TIGR01469
637450727	UniProt/TrEMBL	Q7UZH2
637450728	GI	33862251
637450728	GenBank/EMBL	NP_893812
637450728	GeneID	1727323
637450728	UniProtKB	Q7UZH1
637450729	GI	33862252
637450729	GenBank/EMBL	NP_893813
637450729	GeneID	1727201
637450729	PIRSF	PIRSF015589
637450729	UniProt/TrEMBL	Q7TU17
637450730	GI	33862253
637450730	GenBank/EMBL	NP_893814
637450730	GeneID	1727250
637450730	UniProtKB	Q7UZH0
637450731	GI	33862254
637450731	GenBank/EMBL	NP_893815
637450731	GeneID	1727102
637450731	UniProtKB	Q7UZG9
637450732	GI	33862255
637450732	GenBank/EMBL	NP_893816
637450732	GeneID	1727173
637450732	UniProtKB	Q7UZG8
637450733	GI	33862256
637450733	GenBank/EMBL	NP_893817
637450733	GeneID	1727107
637450733	PIRSF	PIRSF036687
637450733	TIGRFam	TIGR00117
637450733	UniProt/TrEMBL	Q7UZG7
637450734	GI	33862257
637450734	GenBank/EMBL	NP_893818
637450734	GeneID	1727194
637450734	UniProtKB	Q7UZG6
637450735	GI	33862258
637450735	GenBank/EMBL	NP_893819
637450735	GeneID	1727306
637450735	PIRSF	PIRSF036480
637450735	TIGRFam	TIGR00655
637450735	UniProt/TrEMBL	Q7UZG5
637450736	GI	33862259
637450736	GenBank/EMBL	NP_893820
